指数名称,当前点数,当前价格,涨跌率,成交量（手）,成交额（万元）,日期,时间
深证成指,10448.88,106.039,1.03,130491456,17074629,2018-05-03,14:02:32
深证成指,10449.32,106.473,1.03,130553641,17081703,2018-05-03,14:02:37
深证成指,10448.59,105.740,1.02,130659193,17094889,2018-05-03,14:02:42
深证成指,10450.36,107.510,1.04,130782527,17110652,2018-05-03,14:02:47
深证成指,10448.53,105.680,1.02,130840393,17117927,2018-05-03,14:02:52
深证成指,10449.50,106.649,1.03,130968496,17134745,2018-05-03,14:02:57
深证成指,10447.94,105.097,1.02,131079116,17149732,2018-05-03,14:03:02
深证成指,10448.75,105.906,1.02,131129969,17156536,2018-05-03,14:03:07
深证成指,10448.31,105.467,1.02,131242755,17170018,2018-05-03,14:03:12
深证成指,10447.85,105.001,1.02,131332861,17182240,2018-05-03,14:03:17
深证成指,10448.26,105.417,1.02,131371508,17187707,2018-05-03,14:03:22
深证成指,10447.97,105.125,1.02,131462719,17200213,2018-05-03,14:03:27
深证成指,10448.26,105.415,1.02,131556952,17211563,2018-05-03,14:03:32
深证成指,10447.10,104.250,1.01,131641542,17222293,2018-05-03,14:03:37
深证成指,10447.23,104.380,1.01,131681354,17228184,2018-05-03,14:03:42
深证成指,10447.85,105.002,1.02,131774849,17239824,2018-05-03,14:03:48
深证成指,10448.11,105.265,1.02,131863493,17250743,2018-05-03,14:03:53
深证成指,10448.02,105.177,1.02,131914768,17257972,2018-05-03,14:03:58
深证成指,10447.36,104.516,1.01,131994297,17269438,2018-05-03,14:04:03
深证成指,10447.68,104.833,1.01,132080520,17281038,2018-05-03,14:04:08
深证成指,10447.90,105.058,1.02,132127523,17286711,2018-05-03,14:04:13
深证成指,10447.54,104.699,1.01,132208862,17297307,2018-05-03,14:04:18
深证成指,10449.10,106.251,1.03,132271021,17306303,2018-05-03,14:04:23
深证成指,10448.16,105.318,1.02,132312901,17311793,2018-05-03,14:04:28
深证成指,10447.76,104.913,1.01,132389654,17323012,2018-05-03,14:04:33
深证成指,10448.63,105.783,1.02,132470460,17333933,2018-05-03,14:04:38
深证成指,10449.41,106.560,1.03,132510236,17339627,2018-05-03,14:04:43
深证成指,10448.71,105.864,1.02,132595342,17350756,2018-05-03,14:04:48
深证成指,10449.71,106.865,1.03,132681034,17362414,2018-05-03,14:04:53
深证成指,10449.44,106.594,1.03,132722625,17368308,2018-05-03,14:04:58
深证成指,10448.71,105.868,1.02,132800924,17378780,2018-05-03,14:05:03
深证成指,10450.11,107.267,1.04,132883455,17388907,2018-05-03,14:05:08
深证成指,10450.90,108.054,1.04,132926860,17394500,2018-05-03,14:05:13
深证成指,10449.33,106.485,1.03,133004289,17405108,2018-05-03,14:05:18
深证成指,10449.46,106.619,1.03,133083264,17415843,2018-05-03,14:05:23
深证成指,10450.61,107.767,1.04,133123945,17421235,2018-05-03,14:05:28
深证成指,10449.28,106.438,1.03,133216746,17433368,2018-05-03,14:05:33
深证成指,10449.71,106.864,1.03,133341450,17451160,2018-05-03,14:05:38
深证成指,10447.93,105.083,1.02,133391111,17457316,2018-05-03,14:05:43
深证成指,10447.59,104.745,1.01,133474467,17467987,2018-05-03,14:05:48
深证成指,10449.37,106.526,1.03,133556901,17478764,2018-05-03,14:05:53
深证成指,10450.10,107.251,1.04,133603385,17484414,2018-05-03,14:05:58
深证成指,10449.53,106.685,1.03,133690039,17496265,2018-05-03,14:06:03
深证成指,10448.60,105.755,1.02,133764794,17506132,2018-05-03,14:06:08
深证成指,10448.56,105.716,1.02,133805023,17512132,2018-05-03,14:06:13
深证成指,10448.54,105.690,1.02,133882665,17522563,2018-05-03,14:06:18
深证成指,10448.73,105.889,1.02,133949896,17531650,2018-05-03,14:06:23
深证成指,10449.03,106.180,1.03,134025657,17541377,2018-05-03,14:06:28
深证成指,10448.08,105.239,1.02,134056943,17545840,2018-05-03,14:06:33
深证成指,10448.96,106.119,1.03,134137135,17557653,2018-05-03,14:06:38
深证成指,10449.42,106.574,1.03,134180157,17563703,2018-05-03,14:06:43
深证成指,10448.06,105.219,1.02,134250938,17572499,2018-05-03,14:06:48
深证成指,10448.31,105.461,1.02,134330897,17583366,2018-05-03,14:06:53
深证成指,10448.39,105.541,1.02,134366903,17588343,2018-05-03,14:06:58
深证成指,10449.15,106.304,1.03,134444070,17598598,2018-05-03,14:07:03
深证成指,10449.14,106.296,1.03,134521934,17609150,2018-05-03,14:07:08
深证成指,10449.89,107.040,1.03,134560288,17614593,2018-05-03,14:07:13
深证成指,10450.11,107.268,1.04,134634981,17625165,2018-05-03,14:07:19
深证成指,10450.77,107.920,1.04,134705227,17634463,2018-05-03,14:07:24
深证成指,10449.45,106.602,1.03,134782669,17644237,2018-05-03,14:07:29
深证成指,10450.04,107.192,1.04,134814134,17649058,2018-05-03,14:07:34
深证成指,10450.32,107.477,1.04,134890294,17659483,2018-05-03,14:07:39
深证成指,10449.71,106.863,1.03,134922170,17664230,2018-05-03,14:07:44
深证成指,10451.99,109.142,1.06,135047740,17681014,2018-05-03,14:07:49
深证成指,10451.40,108.559,1.05,135083269,17685638,2018-05-03,14:07:54
深证成指,10451.53,108.683,1.05,135176748,17696898,2018-05-03,14:07:59
深证成指,10451.13,108.286,1.05,135214684,17702106,2018-05-03,14:08:04
深证成指,10450.80,107.950,1.04,135310166,17714011,2018-05-03,14:08:09
深证成指,10451.39,108.542,1.05,135353850,17718979,2018-05-03,14:08:14
深证成指,10451.59,108.747,1.05,135470609,17734131,2018-05-03,14:08:19
深证成指,10452.92,110.075,1.06,135517689,17740249,2018-05-03,14:08:24
深证成指,10452.53,109.685,1.06,135603564,17751653,2018-05-03,14:08:29
深证成指,10451.94,109.090,1.05,135642099,17756376,2018-05-03,14:08:34
深证成指,10451.21,108.361,1.05,135725353,17766823,2018-05-03,14:08:39
深证成指,10451.12,108.273,1.05,135760505,17771289,2018-05-03,14:08:44
深证成指,10450.02,107.173,1.04,135892183,17788486,2018-05-03,14:08:49
深证成指,10450.24,107.396,1.04,135932399,17792983,2018-05-03,14:08:54
深证成指,10449.75,106.906,1.03,136028304,17806198,2018-05-03,14:08:59
深证成指,10448.24,105.395,1.02,136101997,17816138,2018-05-03,14:09:04
深证成指,10447.94,105.090,1.02,136140616,17821140,2018-05-03,14:09:09
深证成指,10447.87,105.023,1.02,136182407,17826493,2018-05-03,14:09:14
深证成指,10448.44,105.593,1.02,136264750,17837782,2018-05-03,14:09:19
深证成指,10447.69,104.845,1.01,136346524,17849056,2018-05-03,14:09:24
深证成指,10447.42,104.576,1.01,136423326,17859576,2018-05-03,14:09:29
深证成指,10446.66,103.812,1.00,136499854,17869955,2018-05-03,14:09:34
深证成指,10446.59,103.740,1.00,136530119,17874397,2018-05-03,14:09:39
深证成指,10446.14,103.299,1.00,136598649,17883220,2018-05-03,14:09:44
深证成指,10446.35,103.502,1.00,136671396,17893568,2018-05-03,14:09:49
深证成指,10444.94,102.093,0.99,136704383,17898430,2018-05-03,14:09:54
深证成指,10444.32,101.473,0.98,136772729,17908121,2018-05-03,14:09:59
深证成指,10445.07,102.227,0.99,136855294,17918611,2018-05-03,14:10:04
深证成指,10444.50,101.652,0.98,136892478,17924272,2018-05-03,14:10:09
深证成指,10443.24,100.393,0.97,136963975,17933892,2018-05-03,14:10:14
深证成指,10443.61,100.767,0.97,136995283,17938740,2018-05-03,14:10:19
深证成指,10443.53,100.681,0.97,137069821,17948287,2018-05-03,14:10:24
深证成指,10442.67,99.829,0.97,137160539,17960269,2018-05-03,14:10:29
深证成指,10442.02,99.171,0.96,137200852,17965306,2018-05-03,14:10:34
深证成指,10441.42,98.569,0.95,137297992,17977074,2018-05-03,14:10:39
深证成指,10441.43,98.584,0.95,137375443,17986375,2018-05-03,14:10:44
深证成指,10440.99,98.145,0.95,137442455,17995184,2018-05-03,14:10:50
深证成指,10441.71,98.859,0.96,137476534,17999746,2018-05-03,14:10:55
深证成指,10440.23,97.386,0.94,137552975,18009294,2018-05-03,14:11:00
深证成指,10439.76,96.915,0.94,137622367,18018664,2018-05-03,14:11:05
深证成指,10438.60,95.753,0.93,137659755,18023685,2018-05-03,14:11:10
深证成指,10438.47,95.626,0.92,137730080,18033116,2018-05-03,14:11:15
深证成指,10437.57,94.729,0.92,137799637,18042507,2018-05-03,14:11:20
深证成指,10437.72,94.871,0.92,137876858,18051404,2018-05-03,14:11:25
深证成指,10437.32,94.477,0.91,137919443,18056532,2018-05-03,14:11:30
深证成指,10436.33,93.487,0.90,137986860,18065145,2018-05-03,14:11:35
深证成指,10435.25,92.402,0.89,138057434,18074776,2018-05-03,14:11:40
深证成指,10434.85,92.008,0.89,138152458,18087602,2018-05-03,14:11:50
深证成指,10434.93,92.088,0.89,138187446,18092293,2018-05-03,14:11:55
深证成指,10434.67,91.820,0.89,138254054,18101323,2018-05-03,14:12:00
深证成指,10432.95,90.108,0.87,138327443,18110537,2018-05-03,14:12:05
深证成指,10432.05,89.201,0.86,138386298,18118628,2018-05-03,14:12:10
深证成指,10432.61,89.763,0.87,138489527,18131653,2018-05-03,14:12:20
深证成指,10433.20,90.351,0.87,138524390,18136346,2018-05-03,14:12:25
深证成指,10432.32,89.472,0.87,138590928,18145184,2018-05-03,14:12:30
深证成指,10433.59,90.742,0.88,138659083,18154174,2018-05-03,14:12:35
深证成指,10432.43,89.588,0.87,138721726,18163103,2018-05-03,14:12:40
深证成指,10432.33,89.484,0.87,138760347,18168458,2018-05-03,14:12:45
深证成指,10434.38,91.536,0.89,138835339,18177657,2018-05-03,14:12:50
深证成指,10434.17,91.329,0.88,138864253,18181621,2018-05-03,14:12:55
深证成指,10433.22,90.372,0.87,138923164,18189681,2018-05-03,14:13:00
深证成指,10432.88,90.030,0.87,138988790,18198616,2018-05-03,14:13:05
深证成指,10432.92,90.069,0.87,139027174,18203792,2018-05-03,14:13:10
深证成指,10433.19,90.348,0.87,139115387,18214349,2018-05-03,14:13:15
深证成指,10433.52,90.670,0.88,139182506,18223331,2018-05-03,14:13:20
深证成指,10433.89,91.048,0.88,139220117,18228114,2018-05-03,14:13:25
深证成指,10433.87,91.022,0.88,139288394,18236964,2018-05-03,14:13:30
深证成指,10433.99,91.148,0.88,139359563,18246169,2018-05-03,14:13:35
深证成指,10434.05,91.203,0.88,139418971,18254291,2018-05-03,14:13:40
深证成指,10433.91,91.061,0.88,139450566,18258441,2018-05-03,14:13:45
深证成指,10433.85,91.008,0.88,139519704,18266824,2018-05-03,14:13:50
深证成指,10434.39,91.540,0.89,139556611,18271258,2018-05-03,14:13:55
深证成指,10433.90,91.054,0.88,139628452,18280639,2018-05-03,14:14:00
深证成指,10433.56,90.718,0.88,139688892,18289910,2018-05-03,14:14:05
深证成指,10434.39,91.543,0.89,139752591,18298235,2018-05-03,14:14:10
深证成指,10434.14,91.293,0.88,139793132,18303139,2018-05-03,14:14:15
深证成指,10434.21,91.361,0.88,139849107,18310569,2018-05-03,14:14:20
深证成指,10433.62,90.775,0.88,139873290,18313887,2018-05-03,14:14:26
深证成指,10433.77,90.921,0.88,139935181,18322317,2018-05-03,14:14:31
深证成指,10434.22,91.373,0.88,140005055,18331376,2018-05-03,14:14:36
深证成指,10434.12,91.271,0.88,140056040,18338453,2018-05-03,14:14:41
深证成指,10433.82,90.971,0.88,140124886,18347196,2018-05-03,14:14:46
深证成指,10433.52,90.676,0.88,140149456,18350845,2018-05-03,14:14:51
深证成指,10433.71,90.862,0.88,140183667,18355467,2018-05-03,14:14:56
深证成指,10433.46,90.609,0.88,140245513,18363785,2018-05-03,14:15:01
深证成指,10432.38,89.536,0.87,140301200,18371327,2018-05-03,14:15:06
深证成指,10433.24,90.391,0.87,140362264,18379848,2018-05-03,14:15:11
深证成指,10433.05,90.204,0.87,140391399,18384024,2018-05-03,14:15:16
深证成指,10433.11,90.265,0.87,140458804,18393310,2018-05-03,14:15:21
深证成指,10434.04,91.197,0.88,140524357,18402184,2018-05-03,14:15:26
深证成指,10433.18,90.338,0.87,140561677,18407122,2018-05-03,14:15:31
深证成指,10433.17,90.326,0.87,140657184,18417555,2018-05-03,14:15:36
深证成指,10432.84,89.996,0.87,140764311,18429486,2018-05-03,14:15:41
深证成指,10433.74,90.896,0.88,140825753,18437773,2018-05-03,14:15:46
深证成指,10433.87,91.025,0.88,140852734,18441599,2018-05-03,14:15:51
深证成指,10434.02,91.179,0.88,140915045,18449607,2018-05-03,14:15:56
深证成指,10433.46,90.618,0.88,140945560,18453950,2018-05-03,14:16:01
深证成指,10433.60,90.759,0.88,141008141,18462508,2018-05-03,14:16:06
深证成指,10433.49,90.641,0.88,141077457,18471158,2018-05-03,14:16:11
深证成指,10434.35,91.507,0.88,141139478,18479434,2018-05-03,14:16:16
深证成指,10433.22,90.376,0.87,141169933,18483572,2018-05-03,14:16:21
深证成指,10433.36,90.517,0.88,141229586,18491726,2018-05-03,14:16:26
深证成指,10433.62,90.774,0.88,141295805,18501164,2018-05-03,14:16:31
深证成指,10434.39,91.545,0.89,141323491,18504827,2018-05-03,14:16:36
深证成指,10434.11,91.268,0.88,141381591,18512848,2018-05-03,14:16:41
深证成指,10434.16,91.310,0.88,141442451,18521115,2018-05-03,14:16:47
深证成指,10434.07,91.224,0.88,141470220,18525053,2018-05-03,14:16:52
深证成指,10433.57,90.727,0.88,141532307,18533302,2018-05-03,14:16:57
深证成指,10433.96,91.119,0.88,141561631,18537286,2018-05-03,14:17:02
深证成指,10433.50,90.654,0.88,141625920,18546232,2018-05-03,14:17:07
深证成指,10433.64,90.795,0.88,141682280,18554065,2018-05-03,14:17:12
深证成指,10433.82,90.975,0.88,141748011,18562112,2018-05-03,14:17:17
深证成指,10434.17,91.326,0.88,141814082,18571340,2018-05-03,14:17:22
深证成指,10433.25,90.400,0.87,141840313,18574929,2018-05-03,14:17:27
深证成指,10432.66,89.811,0.87,141899705,18583044,2018-05-03,14:17:32
深证成指,10433.09,90.241,0.87,141967807,18592189,2018-05-03,14:17:37
深证成指,10433.72,90.875,0.88,141993538,18595800,2018-05-03,14:17:42
深证成指,10433.99,91.146,0.88,142053998,18603725,2018-05-03,14:17:47
深证成指,10433.57,90.727,0.88,142078323,18607202,2018-05-03,14:17:52
深证成指,10433.47,90.628,0.88,142109775,18611133,2018-05-03,14:17:57
深证成指,10433.73,90.887,0.88,142195642,18623115,2018-05-03,14:18:02
深证成指,10433.36,90.512,0.88,142256533,18631428,2018-05-03,14:18:07
深证成指,10433.85,91.002,0.88,142286949,18635223,2018-05-03,14:18:12
深证成指,10433.77,90.926,0.88,142344865,18643281,2018-05-03,14:18:17
深证成指,10433.82,90.976,0.88,142410156,18652670,2018-05-03,14:18:22
深证成指,10433.08,90.235,0.87,142435333,18656258,2018-05-03,14:18:27
深证成指,10432.38,89.532,0.87,142489146,18663653,2018-05-03,14:18:32
深证成指,10433.18,90.330,0.87,142567230,18674430,2018-05-03,14:18:37
深证成指,10433.02,90.173,0.87,142602254,18678850,2018-05-03,14:18:42
深证成指,10434.05,91.205,0.88,142659835,18687632,2018-05-03,14:18:47
深证成指,10433.96,91.114,0.88,142718729,18696623,2018-05-03,14:18:52
深证成指,10433.79,90.946,0.88,142746707,18700434,2018-05-03,14:18:57
深证成指,10434.08,91.229,0.88,142811969,18709187,2018-05-03,14:19:02
深证成指,10434.17,91.326,0.88,142880667,18718502,2018-05-03,14:19:07
深证成指,10435.53,92.681,0.90,142920729,18723775,2018-05-03,14:19:12
深证成指,10435.36,92.517,0.89,142980472,18732522,2018-05-03,14:19:17
深证成指,10436.20,93.357,0.90,143059063,18741962,2018-05-03,14:19:22
深证成指,10436.20,93.356,0.90,143095357,18746946,2018-05-03,14:19:27
深证成指,10437.23,94.385,0.91,143171075,18757468,2018-05-03,14:19:32
深证成指,10439.57,96.726,0.94,143249153,18768122,2018-05-03,14:19:37
深证成指,10439.50,96.650,0.93,143304760,18774759,2018-05-03,14:19:42
深证成指,10442.99,100.141,0.97,143406600,18787458,2018-05-03,14:19:47
深证成指,10443.35,100.508,0.97,143503943,18802150,2018-05-03,14:19:52
深证成指,10443.85,101.000,0.98,143559276,18809099,2018-05-03,14:19:57
深证成指,10444.97,102.125,0.99,143654198,18821689,2018-05-03,14:20:02
深证成指,10445.75,102.908,0.99,143759989,18835535,2018-05-03,14:20:07
深证成指,10444.65,101.805,0.98,143806882,18841969,2018-05-03,14:20:12
深证成指,10446.37,103.527,1.00,143901630,18854736,2018-05-03,14:20:17
深证成指,10448.05,105.203,1.02,143993154,18867938,2018-05-03,14:20:23
深证成指,10447.96,105.115,1.02,144037043,18873908,2018-05-03,14:20:28
深证成指,10447.59,104.746,1.01,144133568,18887473,2018-05-03,14:20:33
深证成指,10447.55,104.709,1.01,144238112,18901357,2018-05-03,14:20:38
深证成指,10446.80,103.956,1.01,144295607,18908810,2018-05-03,14:20:43
深证成指,10447.71,104.866,1.01,144382308,18920608,2018-05-03,14:20:48
深证成指,10448.90,106.053,1.03,144477816,18933343,2018-05-03,14:20:53
深证成指,10449.17,106.321,1.03,144522670,18939977,2018-05-03,14:20:58
深证成指,10449.96,107.112,1.04,144607203,18951384,2018-05-03,14:21:03
深证成指,10450.33,107.487,1.04,144697761,18963670,2018-05-03,14:21:08
深证成指,10449.91,107.065,1.04,144740313,18969233,2018-05-03,14:21:13
深证成指,10450.71,107.866,1.04,144836975,18982333,2018-05-03,14:21:18
深证成指,10451.80,108.953,1.05,144918102,18993056,2018-05-03,14:21:23
深证成指,10452.39,109.548,1.06,145006248,19006298,2018-05-03,14:21:28
深证成指,10451.85,109.007,1.05,145044926,19011664,2018-05-03,14:21:33
深证成指,10452.24,109.393,1.06,145131595,19023292,2018-05-03,14:21:38
深证成指,10452.60,109.758,1.06,145172566,19028709,2018-05-03,14:21:43
深证成指,10453.00,110.151,1.07,145247524,19038565,2018-05-03,14:21:48
深证成指,10452.98,110.134,1.06,145327829,19049272,2018-05-03,14:21:53
深证成指,10452.80,109.952,1.06,145407153,19059137,2018-05-03,14:21:58
深证成指,10453.03,110.180,1.07,145454046,19065250,2018-05-03,14:22:03
深证成指,10453.47,110.626,1.07,145538557,19076146,2018-05-03,14:22:08
深证成指,10453.44,110.596,1.07,145592466,19082599,2018-05-03,14:22:13
深证成指,10453.73,110.882,1.07,145678008,19093704,2018-05-03,14:22:18
深证成指,10454.16,111.311,1.08,145758205,19103954,2018-05-03,14:22:23
深证成指,10454.29,111.441,1.08,145839542,19114907,2018-05-03,14:22:28
深证成指,10454.31,111.460,1.08,145892943,19120479,2018-05-03,14:22:33
深证成指,10454.03,111.187,1.08,145972130,19131002,2018-05-03,14:22:38
深证成指,10454.81,111.962,1.08,146010475,19136052,2018-05-03,14:22:43
深证成指,10455.00,112.159,1.08,146086632,19146363,2018-05-03,14:22:48
深证成指,10455.71,112.868,1.09,146172945,19157619,2018-05-03,14:22:53
深证成指,10456.18,113.335,1.10,146254060,19168632,2018-05-03,14:22:58
深证成指,10454.93,112.089,1.08,146290813,19173618,2018-05-03,14:23:03
深证成指,10455.36,112.513,1.09,146365163,19184163,2018-05-03,14:23:08
深证成指,10455.84,112.991,1.09,146412015,19190144,2018-05-03,14:23:13
深证成指,10455.88,113.030,1.09,146491513,19200509,2018-05-03,14:23:18
深证成指,10455.37,112.523,1.09,146570848,19211154,2018-05-03,14:23:23
深证成指,10455.01,112.165,1.08,146648614,19221542,2018-05-03,14:23:28
深证成指,10455.24,112.394,1.09,146687427,19226721,2018-05-03,14:23:33
深证成指,10454.83,111.980,1.08,146758353,19236034,2018-05-03,14:23:38
深证成指,10454.94,112.093,1.08,146792438,19240997,2018-05-03,14:23:44
深证成指,10454.10,111.257,1.08,146867887,19251633,2018-05-03,14:23:49
深证成指,10455.03,112.188,1.08,146935626,19260784,2018-05-03,14:23:54
深证成指,10455.09,112.246,1.09,147004080,19270586,2018-05-03,14:23:59
深证成指,10454.40,111.550,1.08,147041249,19275426,2018-05-03,14:24:04
深证成指,10454.50,111.654,1.08,147121650,19285694,2018-05-03,14:24:09
深证成指,10454.42,111.577,1.08,147162512,19291282,2018-05-03,14:24:14
深证成指,10454.55,111.701,1.08,147224198,19300183,2018-05-03,14:24:19
深证成指,10453.35,110.500,1.07,147297310,19309783,2018-05-03,14:24:24
深证成指,10454.16,111.312,1.08,147362102,19318772,2018-05-03,14:24:29
深证成指,10453.88,111.033,1.07,147396419,19323411,2018-05-03,14:24:34
深证成指,10452.71,109.863,1.06,147466133,19333493,2018-05-03,14:24:39
深证成指,10453.62,110.770,1.07,147537069,19342989,2018-05-03,14:24:44
深证成指,10453.50,110.657,1.07,147576151,19348306,2018-05-03,14:24:49
深证成指,10453.32,110.477,1.07,147640467,19357302,2018-05-03,14:24:54
深证成指,10453.27,110.425,1.07,147711530,19366191,2018-05-03,14:24:59
深证成指,10452.91,110.064,1.06,147778847,19375830,2018-05-03,14:25:04
深证成指,10452.53,109.688,1.06,147819361,19380689,2018-05-03,14:25:09
深证成指,10452.46,109.615,1.06,147852035,19385144,2018-05-03,14:25:14
深证成指,10452.48,109.630,1.06,147968323,19400664,2018-05-03,14:25:19
深证成指,10453.33,110.480,1.07,148005059,19405348,2018-05-03,14:25:24
深证成指,10453.82,110.977,1.07,148070322,19413954,2018-05-03,14:25:29
深证成指,10452.04,109.193,1.06,148151108,19423749,2018-05-03,14:25:34
深证成指,10452.36,109.514,1.06,148193573,19428503,2018-05-03,14:25:39
深证成指,10451.91,109.060,1.05,148232722,19433494,2018-05-03,14:25:44
深证成指,10451.91,109.064,1.05,148341165,19447252,2018-05-03,14:25:49
深证成指,10452.41,109.565,1.06,148370675,19451750,2018-05-03,14:25:54
深证成指,10451.20,108.356,1.05,148445194,19461856,2018-05-03,14:25:59
深证成指,10450.71,107.866,1.04,148511932,19470870,2018-05-03,14:26:04
深证成指,10450.23,107.382,1.04,148553177,19475845,2018-05-03,14:26:09
深证成指,10450.79,107.944,1.04,148586016,19480746,2018-05-03,14:26:14
深证成指,10450.71,107.866,1.04,148680783,19494380,2018-05-03,14:26:19
深证成指,10450.10,107.257,1.04,148711246,19498761,2018-05-03,14:26:24
深证成指,10451.02,108.171,1.05,148773051,19507856,2018-05-03,14:26:29
深证成指,10450.63,107.787,1.04,148828844,19515530,2018-05-03,14:26:34
深证成指,10450.80,107.957,1.04,148857310,19519397,2018-05-03,14:26:39
深证成指,10450.54,107.697,1.04,148912844,19527528,2018-05-03,14:26:44
深证成指,10449.88,107.033,1.03,148973709,19535890,2018-05-03,14:26:49
深证成指,10449.75,106.903,1.03,149009681,19540423,2018-05-03,14:26:54
深证成指,10450.22,107.371,1.04,149073802,19548847,2018-05-03,14:26:59
深证成指,10449.77,106.929,1.03,149139560,19558364,2018-05-03,14:27:05
深证成指,10449.02,106.170,1.03,149165156,19562071,2018-05-03,14:27:10
深证成指,10449.33,106.483,1.03,149225500,19571036,2018-05-03,14:27:15
深证成指,10449.08,106.232,1.03,149289088,19579879,2018-05-03,14:27:20
深证成指,10449.75,106.901,1.03,149319301,19584062,2018-05-03,14:27:25
深证成指,10449.72,106.871,1.03,149375723,19592064,2018-05-03,14:27:30
深证成指,10449.95,107.100,1.04,149442295,19601304,2018-05-03,14:27:35
深证成指,10449.96,107.111,1.04,149474046,19605742,2018-05-03,14:27:40
深证成指,10449.73,106.881,1.03,149539721,19614233,2018-05-03,14:27:45
深证成指,10449.46,106.609,1.03,149607062,19623702,2018-05-03,14:27:50
深证成指,10449.45,106.601,1.03,149637786,19627931,2018-05-03,14:27:55
深证成指,10449.29,106.448,1.03,149709883,19637788,2018-05-03,14:28:00
深证成指,10448.82,105.978,1.02,149780104,19647611,2018-05-03,14:28:05
深证成指,10449.79,106.944,1.03,149843040,19656641,2018-05-03,14:28:10
深证成指,10450.25,107.409,1.04,149887336,19661985,2018-05-03,14:28:15
深证成指,10449.78,106.932,1.03,149924336,19666337,2018-05-03,14:28:20
深证成指,10450.29,107.447,1.04,150003611,19677435,2018-05-03,14:28:25
深证成指,10450.71,107.867,1.04,150038276,19683365,2018-05-03,14:28:30
深证成指,10450.13,107.288,1.04,150103051,19692551,2018-05-03,14:28:35
深证成指,10449.91,107.065,1.04,150165363,19701834,2018-05-03,14:28:40
深证成指,10450.54,107.697,1.04,150203004,19706968,2018-05-03,14:28:45
深证成指,10450.59,107.747,1.04,150266673,19716735,2018-05-03,14:28:50
深证成指,10452.21,109.363,1.06,150340250,19726992,2018-05-03,14:28:55
深证成指,10453.49,110.640,1.07,150373420,19731669,2018-05-03,14:29:00
深证成指,10453.25,110.399,1.07,150456173,19743401,2018-05-03,14:29:05
深证成指,10452.85,110.000,1.06,150530154,19754088,2018-05-03,14:29:10
深证成指,10452.30,109.453,1.06,150559315,19758907,2018-05-03,14:29:15
深证成指,10453.09,110.243,1.07,150630827,19769327,2018-05-03,14:29:20
深证成指,10454.19,111.348,1.08,150697082,19778258,2018-05-03,14:29:25
深证成指,10454.23,111.381,1.08,150730328,19782945,2018-05-03,14:29:30
深证成指,10454.70,111.854,1.08,150792861,19792099,2018-05-03,14:29:35
深证成指,10454.30,111.454,1.08,150860556,19801200,2018-05-03,14:29:40
深证成指,10454.55,111.701,1.08,150897441,19806002,2018-05-03,14:29:45
深证成指,10455.42,112.570,1.09,150928605,19810566,2018-05-03,14:29:50
深证成指,10454.76,111.914,1.08,151041017,19825290,2018-05-03,14:29:55
深证成指,10455.55,112.707,1.09,151081895,19830770,2018-05-03,14:30:00
深证成指,10455.91,113.066,1.09,151145954,19840077,2018-05-03,14:30:05
深证成指,10456.43,113.587,1.10,151220968,19850555,2018-05-03,14:30:10
深证成指,10455.52,112.679,1.09,151257118,19855167,2018-05-03,14:30:15
深证成指,10455.72,112.879,1.09,151286881,19859725,2018-05-03,14:30:20
深证成指,10457.29,114.447,1.11,151376885,19872796,2018-05-03,14:30:26
深证成指,10456.31,113.460,1.10,151411877,19877683,2018-05-03,14:30:31
深证成指,10457.24,114.395,1.11,151495092,19888985,2018-05-03,14:30:36
深证成指,10456.99,114.141,1.10,151591663,19901097,2018-05-03,14:30:41
深证成指,10456.01,113.161,1.09,151641346,19907052,2018-05-03,14:30:46
深证成指,10455.55,112.701,1.09,151714232,19916942,2018-05-03,14:30:51
深证成指,10454.78,111.930,1.08,151791781,19927866,2018-05-03,14:30:56
深证成指,10455.00,112.154,1.08,151833205,19933658,2018-05-03,14:31:01
深证成指,10454.27,111.424,1.08,151907871,19944319,2018-05-03,14:31:06
深证成指,10453.77,110.921,1.07,151984067,19954954,2018-05-03,14:31:11
深证成指,10453.94,111.093,1.07,152030456,19960287,2018-05-03,14:31:16
深证成指,10452.07,109.223,1.06,152104568,19969691,2018-05-03,14:31:21
深证成指,10452.89,110.046,1.06,152181784,19980042,2018-05-03,14:31:26
深证成指,10452.85,110.002,1.06,152222179,19985352,2018-05-03,14:31:31
深证成指,10452.29,109.448,1.06,152308109,19996081,2018-05-03,14:31:36
深证成指,10452.14,109.292,1.06,152383496,20006313,2018-05-03,14:31:41
深证成指,10451.35,108.503,1.05,152447521,20015193,2018-05-03,14:31:46
深证成指,10450.79,107.939,1.04,152481388,20020468,2018-05-03,14:31:51
深证成指,10450.09,107.246,1.04,152562940,20030454,2018-05-03,14:31:56
深证成指,10449.87,107.027,1.03,152598917,20035697,2018-05-03,14:32:01
深证成指,10449.05,106.203,1.03,152676582,20046806,2018-05-03,14:32:06
深证成指,10448.74,105.896,1.02,152753515,20057005,2018-05-03,14:32:11
深证成指,10447.63,104.787,1.01,152822913,20066645,2018-05-03,14:32:16
深证成指,10448.18,105.333,1.02,152851233,20070573,2018-05-03,14:32:21
深证成指,10447.38,104.534,1.01,152917132,20079848,2018-05-03,14:32:26
深证成指,10447.13,104.283,1.01,152945581,20083901,2018-05-03,14:32:31
