指数名称,当前点数,当前价格,涨跌率,成交量（手）,成交额（万元）,日期,时间
上证指数,3070.0064,-11.1709,-0.36,687761,8600340,2018-05-03,11:21:14
上证指数,3070.2563,-10.9210,-0.35,688074,8603952,2018-05-03,11:21:19
上证指数,3070.2769,-10.9004,-0.35,688396,8607990,2018-05-03,11:21:24
上证指数,3069.9050,-11.2723,-0.37,688702,8611254,2018-05-03,11:21:29
上证指数,3070.0379,-11.1394,-0.36,689015,8614856,2018-05-03,11:21:34
上证指数,3069.9972,-11.1801,-0.36,689364,8618963,2018-05-03,11:21:39
上证指数,3069.9693,-11.2080,-0.36,689690,8622086,2018-05-03,11:21:44
上证指数,3069.8416,-11.3357,-0.37,689958,8625757,2018-05-03,11:21:49
上证指数,3069.7748,-11.4025,-0.37,690218,8629204,2018-05-03,11:21:54
上证指数,3069.7206,-11.4567,-0.37,690470,8632471,2018-05-03,11:21:59
上证指数,3069.3684,-11.8089,-0.38,690733,8635852,2018-05-03,11:22:04
上证指数,3070.3370,-10.8403,-0.35,691033,8639444,2018-05-03,11:22:09
上证指数,3069.3691,-11.8082,-0.38,691331,8642935,2018-05-03,11:22:14
上证指数,3069.7911,-11.3862,-0.37,691579,8646069,2018-05-03,11:22:19
上证指数,3069.7753,-11.4020,-0.37,691883,8649841,2018-05-03,11:22:24
上证指数,3070.2831,-10.8942,-0.35,692171,8653454,2018-05-03,11:22:29
上证指数,3070.2116,-10.9657,-0.36,692425,8656349,2018-05-03,11:22:34
上证指数,3071.0447,-10.1326,-0.33,692836,8660927,2018-05-03,11:22:39
上证指数,3071.0188,-10.1585,-0.33,693154,8664286,2018-05-03,11:22:44
上证指数,3070.7397,-10.4376,-0.34,693463,8668816,2018-05-03,11:22:49
上证指数,3070.6862,-10.4911,-0.34,693759,8673111,2018-05-03,11:22:54
上证指数,3071.1704,-10.0069,-0.32,694132,8676755,2018-05-03,11:22:59
上证指数,3071.6908,-9.4865,-0.31,694416,8680393,2018-05-03,11:23:04
上证指数,3071.0716,-10.1057,-0.33,694892,8685667,2018-05-03,11:23:09
上证指数,3071.2435,-9.9338,-0.32,695384,8691202,2018-05-03,11:23:14
上证指数,3070.6701,-10.5072,-0.34,696000,8696993,2018-05-03,11:23:19
上证指数,3071.9139,-9.2634,-0.30,696360,8701218,2018-05-03,11:23:24
上证指数,3071.3134,-9.8639,-0.32,696603,8704172,2018-05-03,11:23:29
上证指数,3070.8640,-10.3133,-0.33,696889,8707803,2018-05-03,11:23:34
上证指数,3070.8041,-10.3732,-0.34,697246,8711851,2018-05-03,11:23:40
上证指数,3071.2156,-9.9617,-0.32,697515,8714714,2018-05-03,11:23:45
上证指数,3071.5619,-9.6154,-0.31,697834,8718014,2018-05-03,11:23:50
上证指数,3071.7509,-9.4264,-0.31,698185,8721965,2018-05-03,11:23:55
上证指数,3071.2828,-9.8945,-0.32,698467,8725002,2018-05-03,11:24:00
上证指数,3071.4409,-9.7364,-0.32,698711,8728310,2018-05-03,11:24:05
上证指数,3071.5632,-9.6141,-0.31,699146,8733141,2018-05-03,11:24:10
上证指数,3071.5906,-9.5867,-0.31,699400,8735818,2018-05-03,11:24:15
上证指数,3071.5236,-9.6537,-0.31,699688,8739911,2018-05-03,11:24:20
上证指数,3071.5273,-9.6500,-0.31,699999,8743508,2018-05-03,11:24:25
上证指数,3071.6020,-9.5753,-0.31,700321,8747912,2018-05-03,11:24:30
上证指数,3071.3163,-9.8610,-0.32,700618,8751469,2018-05-03,11:24:35
上证指数,3071.6991,-9.4782,-0.31,700905,8755357,2018-05-03,11:24:40
上证指数,3071.5122,-9.6651,-0.31,701325,8760047,2018-05-03,11:24:45
上证指数,3071.4537,-9.7236,-0.32,701589,8763573,2018-05-03,11:24:50
上证指数,3071.5154,-9.6619,-0.31,701871,8767827,2018-05-03,11:24:55
上证指数,3072.2050,-8.9723,-0.29,702180,8772034,2018-05-03,11:25:00
上证指数,3071.7157,-9.4616,-0.31,702474,8775455,2018-05-03,11:25:05
上证指数,3071.6616,-9.5157,-0.31,702777,8779647,2018-05-03,11:25:10
上证指数,3072.1664,-9.0109,-0.29,703124,8783890,2018-05-03,11:25:15
上证指数,3071.3356,-9.8417,-0.32,703400,8787195,2018-05-03,11:25:20
上证指数,3071.7142,-9.4631,-0.31,703630,8790116,2018-05-03,11:25:25
上证指数,3072.2149,-8.9624,-0.29,704086,8794719,2018-05-03,11:25:30
上证指数,3072.0213,-9.1560,-0.30,704433,8798717,2018-05-03,11:25:35
上证指数,3073.1862,-7.9911,-0.26,704801,8803495,2018-05-03,11:25:40
上证指数,3072.9483,-8.2290,-0.27,705315,8809708,2018-05-03,11:25:45
上证指数,3072.9422,-8.2351,-0.27,705801,8814356,2018-05-03,11:25:50
上证指数,3073.2812,-7.8961,-0.26,706239,8819383,2018-05-03,11:25:55
上证指数,3073.7456,-7.4317,-0.24,706787,8825057,2018-05-03,11:26:00
上证指数,3073.4064,-7.7709,-0.25,707169,8829392,2018-05-03,11:26:05
上证指数,3074.0359,-7.1414,-0.23,707640,8836969,2018-05-03,11:26:10
上证指数,3073.0941,-8.0832,-0.26,708148,8842781,2018-05-03,11:26:15
上证指数,3073.6486,-7.5287,-0.24,708516,8846345,2018-05-03,11:26:20
上证指数,3073.5789,-7.5984,-0.25,708891,8850940,2018-05-03,11:26:25
上证指数,3073.2961,-7.8812,-0.26,709339,8856159,2018-05-03,11:26:30
上证指数,3073.4862,-7.6911,-0.25,709671,8859890,2018-05-03,11:26:35
上证指数,3073.5906,-7.5867,-0.25,710023,8864365,2018-05-03,11:26:40
上证指数,3073.4596,-7.7177,-0.25,710353,8868406,2018-05-03,11:26:45
上证指数,3073.7334,-7.4439,-0.24,710574,8871103,2018-05-03,11:26:50
上证指数,3073.6270,-7.5503,-0.25,710956,8874707,2018-05-03,11:26:55
上证指数,3073.5624,-7.6149,-0.25,711372,8880016,2018-05-03,11:27:00
上证指数,3073.6472,-7.5301,-0.24,711672,8883189,2018-05-03,11:27:06
上证指数,3074.0975,-7.0798,-0.23,711996,8886949,2018-05-03,11:27:11
上证指数,3073.8556,-7.3217,-0.24,712343,8891217,2018-05-03,11:27:16
上证指数,3074.0525,-7.1248,-0.23,712598,8894215,2018-05-03,11:27:21
上证指数,3073.9818,-7.1955,-0.23,712856,8897435,2018-05-03,11:27:26
上证指数,3073.7314,-7.4459,-0.24,713194,8901281,2018-05-03,11:27:31
上证指数,3073.3928,-7.7845,-0.25,713411,8904158,2018-05-03,11:27:36
上证指数,3073.5263,-7.6510,-0.25,713721,8907330,2018-05-03,11:27:41
上证指数,3073.8000,-7.3773,-0.24,714107,8911462,2018-05-03,11:27:46
上证指数,3074.3777,-6.7996,-0.22,714345,8914245,2018-05-03,11:27:51
上证指数,3074.0014,-7.1759,-0.23,714717,8919777,2018-05-03,11:27:56
上证指数,3074.1065,-7.0708,-0.23,714986,8923540,2018-05-03,11:28:01
上证指数,3074.1234,-7.0539,-0.23,715307,8927684,2018-05-03,11:28:06
上证指数,3073.9555,-7.2218,-0.23,715665,8931701,2018-05-03,11:28:11
上证指数,3073.3645,-7.8128,-0.25,716307,8938287,2018-05-03,11:28:16
上证指数,3073.6860,-7.4913,-0.24,716847,8943827,2018-05-03,11:28:21
上证指数,3074.2333,-6.9440,-0.23,717135,8947462,2018-05-03,11:28:26
上证指数,3074.0662,-7.1111,-0.23,717429,8950800,2018-05-03,11:28:31
上证指数,3073.9319,-7.2454,-0.24,717839,8955090,2018-05-03,11:28:36
上证指数,3073.7411,-7.4362,-0.24,718090,8958251,2018-05-03,11:28:41
上证指数,3073.5329,-7.6444,-0.25,718344,8961302,2018-05-03,11:28:46
上证指数,3074.0191,-7.1582,-0.23,718604,8965204,2018-05-03,11:28:51
上证指数,3073.7046,-7.4727,-0.24,718892,8967977,2018-05-03,11:28:56
上证指数,3074.2005,-6.9768,-0.23,719288,8971835,2018-05-03,11:29:01
上证指数,3074.1132,-7.0641,-0.23,719561,8975635,2018-05-03,11:29:06
上证指数,3073.4424,-7.7349,-0.25,719888,8979100,2018-05-03,11:29:11
上证指数,3073.7599,-7.4174,-0.24,720155,8982063,2018-05-03,11:29:16
上证指数,3073.9306,-7.2467,-0.24,720445,8985712,2018-05-03,11:29:21
上证指数,3074.1226,-7.0547,-0.23,720646,8988118,2018-05-03,11:29:26
上证指数,3074.8774,-6.2999,-0.20,720934,8991419,2018-05-03,11:29:31
上证指数,3075.3100,-5.8673,-0.19,721319,8995716,2018-05-03,11:29:36
上证指数,3074.7398,-6.4375,-0.21,721544,8998359,2018-05-03,11:29:41
上证指数,3075.3209,-5.8564,-0.19,721888,9002493,2018-05-03,11:29:46
上证指数,3075.3530,-5.8243,-0.19,722198,9006278,2018-05-03,11:29:51
上证指数,3075.3687,-5.8086,-0.19,722569,9009705,2018-05-03,11:29:56
上证指数,3076.0408,-5.1365,-0.17,722877,9013483,2018-05-03,11:30:01
上证指数,3076.2920,-4.8853,-0.16,723108,9016476,2018-05-03,11:30:06
上证指数,3076.3152,-4.8621,-0.16,723129,9016620,2018-05-03,11:30:11
上证指数,3074.7027,-6.4746,-0.21,753634,9376982,2018-05-03,13:08:18
上证指数,3074.0010,-7.1763,-0.23,754653,9387289,2018-05-03,13:08:23
上证指数,3074.3568,-6.8205,-0.22,754864,9389916,2018-05-03,13:08:28
上证指数,3074.0544,-7.1229,-0.23,755100,9392958,2018-05-03,13:08:33
上证指数,3074.0415,-7.1358,-0.23,755323,9395726,2018-05-03,13:08:38
上证指数,3073.7278,-7.4495,-0.24,755579,9398086,2018-05-03,13:08:43
上证指数,3074.3607,-6.8166,-0.22,755820,9401013,2018-05-03,13:08:48
上证指数,3074.1316,-7.0457,-0.23,756001,9403150,2018-05-03,13:08:53
上证指数,3074.1319,-7.0454,-0.23,756486,9409348,2018-05-03,13:09:03
上证指数,3074.1886,-6.9887,-0.23,756749,9412474,2018-05-03,13:09:08
上证指数,3073.6759,-7.5014,-0.24,756925,9414527,2018-05-03,13:09:13
上证指数,3073.3945,-7.7828,-0.25,757237,9418288,2018-05-03,13:09:18
上证指数,3073.2527,-7.9246,-0.26,757420,9420689,2018-05-03,13:09:23
上证指数,3074.4771,-6.7002,-0.22,757579,9422769,2018-05-03,13:09:28
上证指数,3073.7585,-7.4188,-0.24,757840,9426075,2018-05-03,13:09:33
上证指数,3073.2365,-7.9408,-0.26,758036,9428985,2018-05-03,13:09:38
上证指数,3073.3805,-7.7968,-0.25,758303,9432078,2018-05-03,13:09:43
上证指数,3073.3781,-7.7992,-0.25,758554,9435347,2018-05-03,13:09:48
上证指数,3073.2353,-7.9420,-0.26,758710,9437483,2018-05-03,13:09:53
上证指数,3073.5706,-7.6067,-0.25,758914,9439968,2018-05-03,13:09:58
上证指数,3073.1826,-7.9947,-0.26,759196,9443237,2018-05-03,13:10:03
上证指数,3073.0247,-8.1526,-0.26,759446,9445776,2018-05-03,13:10:08
上证指数,3072.7074,-8.4699,-0.27,760025,9452474,2018-05-03,13:10:19
上证指数,3073.0535,-8.1238,-0.26,760245,9455208,2018-05-03,13:10:24
上证指数,3073.0754,-8.1019,-0.26,760405,9457276,2018-05-03,13:10:29
上证指数,3072.9201,-8.2572,-0.27,760636,9460203,2018-05-03,13:10:34
上证指数,3072.6217,-8.5556,-0.28,760927,9463758,2018-05-03,13:10:39
上证指数,3072.7145,-8.4628,-0.27,761208,9466600,2018-05-03,13:10:44
上证指数,3073.0519,-8.1254,-0.26,761382,9468699,2018-05-03,13:10:49
上证指数,3072.7076,-8.4697,-0.27,761665,9472123,2018-05-03,13:10:54
上证指数,3072.6173,-8.5600,-0.28,761842,9474532,2018-05-03,13:10:59
上证指数,3072.5708,-8.6065,-0.28,762023,9476441,2018-05-03,13:11:04
上证指数,3073.0427,-8.1346,-0.26,762275,9479738,2018-05-03,13:11:09
上证指数,3072.9291,-8.2482,-0.27,762445,9481938,2018-05-03,13:11:14
上证指数,3072.5658,-8.6115,-0.28,762681,9484514,2018-05-03,13:11:19
上证指数,3072.5568,-8.6205,-0.28,762911,9487219,2018-05-03,13:11:24
上证指数,3072.8171,-8.3602,-0.27,763072,9489331,2018-05-03,13:11:29
上证指数,3072.9221,-8.2552,-0.27,763274,9491676,2018-05-03,13:11:34
上证指数,3072.5135,-8.6638,-0.28,763485,9494240,2018-05-03,13:11:39
上证指数,3073.0969,-8.0804,-0.26,763718,9497570,2018-05-03,13:11:44
上证指数,3073.2429,-7.9344,-0.26,763899,9499829,2018-05-03,13:11:49
上证指数,3073.1889,-7.9884,-0.26,764305,9504770,2018-05-03,13:11:59
上证指数,3072.9024,-8.2749,-0.27,764478,9506972,2018-05-03,13:12:04
上证指数,3073.2543,-7.9230,-0.26,764761,9510448,2018-05-03,13:12:09
上证指数,3073.0881,-8.0892,-0.26,764927,9512716,2018-05-03,13:12:14
上证指数,3072.6534,-8.5239,-0.28,765113,9514845,2018-05-03,13:12:19
上证指数,3072.8950,-8.2823,-0.27,765576,9520526,2018-05-03,13:12:29
上证指数,3073.0754,-8.1019,-0.26,765735,9522498,2018-05-03,13:12:34
上证指数,3073.3037,-7.8736,-0.26,766069,9526339,2018-05-03,13:12:39
上证指数,3073.1606,-8.0167,-0.26,766332,9529193,2018-05-03,13:12:44
上证指数,3073.6502,-7.5271,-0.24,766539,9531593,2018-05-03,13:12:49
上证指数,3073.4360,-7.7413,-0.25,767006,9537333,2018-05-03,13:12:59
上证指数,3073.8376,-7.3397,-0.24,767295,9540855,2018-05-03,13:13:04
上证指数,3073.5304,-7.6469,-0.25,767572,9544387,2018-05-03,13:13:09
上证指数,3073.2807,-7.8966,-0.26,768067,9548825,2018-05-03,13:13:14
上证指数,3072.6927,-8.4846,-0.28,768536,9553253,2018-05-03,13:13:19
上证指数,3073.3586,-7.8187,-0.25,768988,9558631,2018-05-03,13:13:30
上证指数,3073.1390,-8.0383,-0.26,769199,9561288,2018-05-03,13:13:35
上证指数,3073.3120,-7.8653,-0.26,769549,9564674,2018-05-03,13:13:40
上证指数,3073.7598,-7.4175,-0.24,769854,9568432,2018-05-03,13:13:45
上证指数,3073.1266,-8.0507,-0.26,770027,9570529,2018-05-03,13:13:50
上证指数,3073.6673,-7.5100,-0.24,770524,9576930,2018-05-03,13:14:00
上证指数,3073.0965,-8.0808,-0.26,770715,9579507,2018-05-03,13:14:05
上证指数,3073.6082,-7.5691,-0.25,770937,9582961,2018-05-03,13:14:10
上证指数,3073.6885,-7.4888,-0.24,771180,9586355,2018-05-03,13:14:15
上证指数,3073.5969,-7.5804,-0.25,771385,9588812,2018-05-03,13:14:20
上证指数,3073.6402,-7.5371,-0.24,771566,9590935,2018-05-03,13:14:25
上证指数,3074.0161,-7.1612,-0.23,771774,9593690,2018-05-03,13:14:30
上证指数,3073.4636,-7.7137,-0.25,771979,9596080,2018-05-03,13:14:35
上证指数,3073.8594,-7.3179,-0.24,772154,9598557,2018-05-03,13:14:40
上证指数,3073.8460,-7.3313,-0.24,772386,9601786,2018-05-03,13:14:45
上证指数,3073.4679,-7.7094,-0.25,772576,9604858,2018-05-03,13:14:50
上证指数,3073.2732,-7.9041,-0.26,772703,9606660,2018-05-03,13:14:55
上证指数,3073.3385,-7.8388,-0.25,772960,9609886,2018-05-03,13:15:00
上证指数,3073.5536,-7.6237,-0.25,773151,9612346,2018-05-03,13:15:05
上证指数,3073.3419,-7.8354,-0.25,773441,9615386,2018-05-03,13:15:10
上证指数,3073.2216,-7.9557,-0.26,773689,9618177,2018-05-03,13:15:15
上证指数,3073.2039,-7.9734,-0.26,773913,9620711,2018-05-03,13:15:20
上证指数,3073.7239,-7.4534,-0.24,774133,9623610,2018-05-03,13:15:25
上证指数,3073.7552,-7.4221,-0.24,774397,9626928,2018-05-03,13:15:30
上证指数,3073.9390,-7.2383,-0.23,774667,9630250,2018-05-03,13:15:35
上证指数,3074.3258,-6.8515,-0.22,774892,9632691,2018-05-03,13:15:40
上证指数,3074.1447,-7.0326,-0.23,775204,9636979,2018-05-03,13:15:45
上证指数,3074.6228,-6.5545,-0.21,775425,9639812,2018-05-03,13:15:50
上证指数,3074.0939,-7.0834,-0.23,775628,9642357,2018-05-03,13:15:55
上证指数,3074.5626,-6.6147,-0.21,775875,9645864,2018-05-03,13:16:00
上证指数,3074.2032,-6.9741,-0.23,776124,9649004,2018-05-03,13:16:05
上证指数,3074.4899,-6.6874,-0.22,776318,9652107,2018-05-03,13:16:10
上证指数,3074.6204,-6.5569,-0.21,776590,9655550,2018-05-03,13:16:15
上证指数,3074.4176,-6.7597,-0.22,776840,9658478,2018-05-03,13:16:20
上证指数,3074.0563,-7.1210,-0.23,777033,9661358,2018-05-03,13:16:25
上证指数,3074.0674,-7.1099,-0.23,777310,9665021,2018-05-03,13:16:30
上证指数,3074.6294,-6.5479,-0.21,777603,9668350,2018-05-03,13:16:35
上证指数,3074.4744,-6.7029,-0.22,777813,9670930,2018-05-03,13:16:40
上证指数,3074.5731,-6.6042,-0.21,778091,9674328,2018-05-03,13:16:45
上证指数,3074.9214,-6.2559,-0.20,778336,9677850,2018-05-03,13:16:50
上证指数,3074.8887,-6.2886,-0.20,778594,9680872,2018-05-03,13:16:55
上证指数,3074.8110,-6.3663,-0.21,778865,9684161,2018-05-03,13:17:00
上证指数,3075.0126,-6.1647,-0.20,779111,9687621,2018-05-03,13:17:05
上证指数,3074.7937,-6.3836,-0.21,779329,9690196,2018-05-03,13:17:10
上证指数,3074.8391,-6.3382,-0.21,779580,9693931,2018-05-03,13:17:16
上证指数,3074.2003,-6.9770,-0.23,779895,9697385,2018-05-03,13:17:21
上证指数,3075.1647,-6.0126,-0.20,780261,9701411,2018-05-03,13:17:26
上证指数,3075.4341,-5.7432,-0.19,780505,9704420,2018-05-03,13:17:31
上证指数,3074.4659,-6.7114,-0.22,780791,9708182,2018-05-03,13:17:36
上证指数,3075.0490,-6.1283,-0.20,780996,9710808,2018-05-03,13:17:41
上证指数,3074.7167,-6.4606,-0.21,781221,9713617,2018-05-03,13:17:46
上证指数,3074.9628,-6.2145,-0.20,781476,9717020,2018-05-03,13:17:51
上证指数,3075.1198,-6.0575,-0.20,781758,9720296,2018-05-03,13:17:56
上证指数,3075.4898,-5.6875,-0.18,782026,9723173,2018-05-03,13:18:01
上证指数,3074.6484,-6.5289,-0.21,782396,9727643,2018-05-03,13:18:06
上证指数,3075.8137,-5.3636,-0.17,782723,9731557,2018-05-03,13:18:11
上证指数,3075.1801,-5.9972,-0.19,783138,9735948,2018-05-03,13:18:16
上证指数,3074.8967,-6.2806,-0.20,783615,9741270,2018-05-03,13:18:21
上证指数,3075.0663,-6.1110,-0.20,783869,9744498,2018-05-03,13:18:26
上证指数,3075.1659,-6.0114,-0.20,784077,9747459,2018-05-03,13:18:31
上证指数,3075.4676,-5.7097,-0.19,784381,9751479,2018-05-03,13:18:36
上证指数,3075.5227,-5.6546,-0.18,784655,9755853,2018-05-03,13:18:41
上证指数,3081.4393,0.2620,0.01,813522,10121506,2018-05-03,13:25:21
上证指数,3081.1376,-0.0397,-0.00,813853,10125068,2018-05-03,13:25:26
上证指数,3081.4659,0.2886,0.01,814227,10129577,2018-05-03,13:25:36
上证指数,3081.2322,0.0549,0.00,815036,10138594,2018-05-03,13:25:41
上证指数,3082.1292,0.9519,0.03,815716,10148079,2018-05-03,13:25:51
上证指数,3081.9043,0.7270,0.02,815967,10151171,2018-05-03,13:25:56
上证指数,3081.9321,0.7548,0.02,816385,10158531,2018-05-03,13:26:07
上证指数,3082.6566,1.4793,0.05,817192,10168226,2018-05-03,13:26:12
上证指数,3082.3113,1.1340,0.04,818005,10177963,2018-05-03,13:26:22
上证指数,3082.1465,0.9692,0.03,818320,10181731,2018-05-03,13:26:27
上证指数,3082.3622,1.1849,0.04,818892,10187671,2018-05-03,13:26:32
上证指数,3082.7610,1.5837,0.05,819274,10192423,2018-05-03,13:26:37
上证指数,3082.6878,1.5105,0.05,819686,10197093,2018-05-03,13:26:42
上证指数,3083.0562,1.8789,0.06,820455,10207100,2018-05-03,13:26:52
上证指数,3083.7464,2.5691,0.08,820887,10212043,2018-05-03,13:26:57
上证指数,3083.7721,2.5948,0.08,821436,10219305,2018-05-03,13:27:07
上证指数,3083.3948,2.2175,0.07,822490,10231204,2018-05-03,13:27:12
上证指数,3083.4166,2.2393,0.07,823457,10242844,2018-05-03,13:27:22
上证指数,3083.1810,2.0037,0.07,824019,10248253,2018-05-03,13:27:27
上证指数,3083.7724,2.5951,0.08,824435,10253651,2018-05-03,13:27:32
上证指数,3084.0114,2.8341,0.09,824849,10258610,2018-05-03,13:27:37
上证指数,3084.0916,2.9143,0.09,825170,10262445,2018-05-03,13:27:42
上证指数,3083.7637,2.5864,0.08,825681,10268106,2018-05-03,13:27:47
上证指数,3084.3657,3.1884,0.10,826104,10273284,2018-05-03,13:27:52
上证指数,3084.4932,3.3159,0.11,826468,10277798,2018-05-03,13:27:57
上证指数,3084.4393,3.2620,0.11,826909,10283340,2018-05-03,13:28:02
上证指数,3084.7016,3.5243,0.11,827690,10293863,2018-05-03,13:28:12
上证指数,3084.6554,3.4781,0.11,828342,10301563,2018-05-03,13:28:22
上证指数,3084.4617,3.2844,0.11,829307,10312731,2018-05-03,13:28:27
上证指数,3084.4632,3.2859,0.11,829615,10317047,2018-05-03,13:28:37
上证指数,3084.5243,3.3470,0.11,830606,10329096,2018-05-03,13:28:42
上证指数,3084.4993,3.3220,0.11,831059,10333911,2018-05-03,13:28:52
上证指数,3085.3052,4.1279,0.13,831982,10345389,2018-05-03,13:28:57
上证指数,3085.0632,3.8859,0.13,832347,10350216,2018-05-03,13:29:07
上证指数,3085.5354,4.3581,0.14,833205,10360989,2018-05-03,13:29:12
上证指数,3084.5271,3.3498,0.11,833553,10365105,2018-05-03,13:29:18
上证指数,3084.9941,3.8168,0.12,834631,10377324,2018-05-03,13:29:28
上证指数,3085.1524,3.9751,0.13,835005,10381699,2018-05-03,13:29:38
上证指数,3085.3473,4.1700,0.14,835982,10393160,2018-05-03,13:29:43
上证指数,3084.7020,3.5247,0.11,836317,10396585,2018-05-03,13:29:53
上证指数,3085.0416,3.8643,0.13,837522,10409986,2018-05-03,13:29:58
上证指数,3084.7153,3.5380,0.11,837851,10414399,2018-05-03,13:30:03
上证指数,3084.8590,3.6817,0.12,838909,10427409,2018-05-03,13:30:13
上证指数,3085.4841,4.3068,0.14,839279,10431597,2018-05-03,13:30:18
上证指数,3085.8123,4.6350,0.15,840189,10442983,2018-05-03,13:30:28
上证指数,3085.2813,4.1040,0.13,840662,10448116,2018-05-03,13:30:38
上证指数,3085.5830,4.4057,0.14,841573,10458914,2018-05-03,13:30:43
上证指数,3085.2315,4.0542,0.13,841895,10462927,2018-05-03,13:30:48
上证指数,3085.0835,3.9062,0.13,842732,10472957,2018-05-03,13:30:58
上证指数,3084.6879,3.5106,0.11,843165,10477790,2018-05-03,13:31:08
上证指数,3085.4744,4.2971,0.14,844219,10490441,2018-05-03,13:31:13
上证指数,3085.5465,4.3692,0.14,844497,10493864,2018-05-03,13:31:23
上证指数,3085.7737,4.5964,0.15,845245,10503233,2018-05-03,13:31:28
上证指数,3085.4096,4.2323,0.14,845668,10508391,2018-05-03,13:31:33
上证指数,3085.4809,4.3036,0.14,846422,10517680,2018-05-03,13:31:43
上证指数,3085.6710,4.4937,0.15,846835,10522104,2018-05-03,13:31:48
上证指数,3085.8096,4.6323,0.15,847676,10532596,2018-05-03,13:31:58
上证指数,3085.3068,4.1295,0.13,848079,10537439,2018-05-03,13:32:03
上证指数,3085.9471,4.7698,0.15,848930,10548022,2018-05-03,13:32:13
上证指数,3085.9871,4.8098,0.16,849303,10552262,2018-05-03,13:32:18
上证指数,3086.5011,5.3238,0.17,850010,10561328,2018-05-03,13:32:28
上证指数,3086.0534,4.8761,0.16,850425,10566725,2018-05-03,13:32:33
上证指数,3086.5489,5.3716,0.17,851280,10576418,2018-05-03,13:32:44
上证指数,3086.6832,5.5059,0.18,851830,10582768,2018-05-03,13:32:54
上证指数,3087.4425,6.2652,0.20,852843,10595242,2018-05-03,13:32:59
上证指数,3086.8898,5.7125,0.19,853309,10600823,2018-05-03,13:33:04
上证指数,3086.8346,5.6573,0.18,854504,10614961,2018-05-03,13:33:14
上证指数,3086.7625,5.5852,0.18,854939,10619896,2018-05-03,13:33:19
上证指数,3087.4609,6.2836,0.20,855805,10630945,2018-05-03,13:33:29
上证指数,3087.5798,6.4025,0.21,856285,10637044,2018-05-03,13:33:34
上证指数,3088.2054,7.0281,0.23,857168,10648911,2018-05-03,13:33:44
上证指数,3088.2042,7.0269,0.23,857621,10654651,2018-05-03,13:33:49
上证指数,3087.7617,6.5844,0.21,858734,10665968,2018-05-03,13:33:59
上证指数,3087.4171,6.2398,0.20,859132,10671517,2018-05-03,13:34:04
上证指数,3088.2280,7.0507,0.23,860061,10682517,2018-05-03,13:34:14
上证指数,3087.9712,6.7939,0.22,860536,10688734,2018-05-03,13:34:19
上证指数,3088.7195,7.5422,0.24,861600,10701298,2018-05-03,13:34:29
上证指数,3088.2195,7.0422,0.23,861998,10706408,2018-05-03,13:34:34
上证指数,3088.5707,7.3934,0.24,862406,10711897,2018-05-03,13:34:39
上证指数,3088.5796,7.4023,0.24,862854,10717964,2018-05-03,13:34:44
上证指数,3088.3254,7.1481,0.23,863255,10723153,2018-05-03,13:34:49
上证指数,3088.2633,7.0860,0.23,864083,10733498,2018-05-03,13:34:59
上证指数,3088.0476,6.8703,0.22,864675,10740528,2018-05-03,13:35:09
上证指数,3088.6206,7.4433,0.24,865600,10752393,2018-05-03,13:35:14
上证指数,3088.4934,7.3161,0.24,866012,10757677,2018-05-03,13:35:19
上证指数,3088.7079,7.5306,0.24,867010,10770218,2018-05-03,13:35:29
上证指数,3088.2084,7.0311,0.23,867474,10776364,2018-05-03,13:35:40
上证指数,3088.7419,7.5646,0.25,868275,10786626,2018-05-03,13:35:45
上证指数,3088.7907,7.6134,0.25,868701,10792375,2018-05-03,13:35:50
上证指数,3087.5124,6.3351,0.21,869590,10804113,2018-05-03,13:36:00
上证指数,3087.6328,6.4555,0.21,870165,10810431,2018-05-03,13:36:05
上证指数,3088.1153,6.9380,0.23,870721,10816857,2018-05-03,13:36:10
上证指数,3087.8316,6.6543,0.22,871082,10821403,2018-05-03,13:36:15
上证指数,3088.1585,6.9812,0.23,871589,10828006,2018-05-03,13:36:20
上证指数,3087.7215,6.5442,0.21,872576,10838849,2018-05-03,13:36:30
上证指数,3087.6365,6.4592,0.21,873046,10845237,2018-05-03,13:36:35
上证指数,3087.9330,6.7557,0.22,873438,10850079,2018-05-03,13:36:40
上证指数,3087.5318,6.3545,0.21,874174,10859500,2018-05-03,13:36:50
上证指数,3087.6664,6.4891,0.21,874601,10864683,2018-05-03,13:37:00
上证指数,3087.1420,5.9647,0.19,875519,10874849,2018-05-03,13:37:05
上证指数,3088.1045,6.9272,0.22,875968,10880615,2018-05-03,13:37:15
上证指数,3088.2461,7.0688,0.23,876325,10884399,2018-05-03,13:37:20
上证指数,3088.3487,7.1714,0.23,876835,10890612,2018-05-03,13:37:25
上证指数,3088.0150,6.8377,0.22,877207,10895805,2018-05-03,13:37:30
上证指数,3087.9182,6.7409,0.22,877970,10905112,2018-05-03,13:37:35
上证指数,3088.0136,6.8363,0.22,878259,10908796,2018-05-03,13:37:40
上证指数,3088.0898,6.9125,0.22,878957,10919053,2018-05-03,13:37:50
上证指数,3088.3068,7.1295,0.23,879277,10923200,2018-05-03,13:38:00
上证指数,3088.3520,7.1747,0.23,880128,10933110,2018-05-03,13:38:05
上证指数,3088.4947,7.3174,0.24,880550,10938432,2018-05-03,13:38:15
上证指数,3088.7996,7.6223,0.25,881385,10946865,2018-05-03,13:38:20
